season,Name,player_id,team,POS,G,GPitched,IP_corrected,HR,K,BB,HBP,ER,FIP,ERA,FB,FB_PO,FO,flyHits,popOuts,popHits,IP_nonzero,x_FIPFB,x_FIPFBPO
2024,Jonathan Vargas,500279,,,23,23,23.666666666666668,4,16,4,0,18,5.167500228557292,6.845070422535211,15,20,,,,,,3.5806457684633948,4.006724251942888
2024,Deolis Guerra,500610,SLT,P,42,42,37.333333333333336,7,50,8,2,25,4.377887552500954,6.0267857142857135,34,44,22.0,12.0,10.0,0.0,37.333333333333336,2.8173716794850807,3.385805342258366
2024,Deolis Guerra,500610,,,42,42,37.333333333333336,7,50,8,2,25,4.377887552500954,6.0267857142857135,34,44,,,,,,2.8173716794850807,3.385805342258366
2024,JC Ramírez,500724,AGS,P,14,14,72.0,8,46,28,5,32,5.357054219167621,4.0,57,86,39.0,18.0,27.0,2.0,72.0,4.674955453735522,5.377494470739947
2024,JC Ramírez,500724,,,14,14,72.0,8,46,28,5,32,5.357054219167621,4.0,57,86,,,,,,4.674955453735522,5.377494470739947
2024,Jose Alvarez,501625,TIJ,P,18,18,15.333333333333334,1,12,5,0,2,4.076257117718345,1.1739130434782608,12,19,8.0,4.0,7.0,0.0,15.333333333333334,3.9820542191676207,4.748119299834834
2024,Jose Alvarez,501625,,,18,18,15.333333333333334,1,12,5,0,2,4.076257117718345,1.1739130434782608,12,19,,,,,,3.9820542191676207,4.748119299834834
2024,Jhan Mariñez,501697,QRO,P,36,36,35.666666666666664,4,33,14,2,15,4.768658580538337,3.785046728971963,21,32,16.0,5.0,11.0,0.0,35.666666666666664,3.8776928484511095,4.411049693216877
2024,Jhan Mariñez,501697,,,36,36,35.666666666666664,4,33,14,2,15,4.768658580538337,3.785046728971963,21,32,,,,,,3.8776928484511095,4.411049693216877
2024,Derrick Loop,501886,SLT,P,37,37,30.333333333333332,4,34,12,2,13,4.6725304096438105,3.8571428571428577,9,13,6.0,3.0,4.0,0.0,30.333333333333332,3.243958981072382,3.4838511643607917
2024,Derrick Loop,501886,,,37,37,30.333333333333332,4,34,12,2,13,4.6725304096438105,3.8571428571428577,9,13,,,,,,3.243958981072382,3.4838511643607917
2024,Alex Sanabia,502253,SLT,P,14,14,70.33333333333333,5,39,18,5,27,4.611596083306641,3.454976303317536,67,91,53.0,14.0,24.0,0.0,70.33333333333333,4.604750375039132,5.274208977878759
2024,Alex Sanabia,502253,,,14,14,70.33333333333333,5,39,18,5,27,4.611596083306641,3.454976303317536,67,91,,,,,,4.604750375039132,5.274208977878759
2024,Raul Barron,502515,TIG,P,34,34,30.666666666666668,5,21,13,3,19,6.130604943805301,5.576086956521739,34,42,20.0,14.0,8.0,0.0,30.666666666666668,5.078672576655543,5.69069518170522
2024,Raul Barron,502515,,,34,34,30.666666666666668,5,21,13,3,19,6.130604943805301,5.576086956521739,34,42,,,,,,5.078672576655543,5.69069518170522
2024,Jorge Rondon,504083,MTY,P,41,41,40.333333333333336,1,22,18,4,15,4.683156147542276,3.3471074380165287,36,49,27.0,9.0,13.0,0.0,40.333333333333336,5.2203462301869035,5.85078440264909
2024,Jorge Rondon,504083,,,41,41,40.333333333333336,1,22,18,4,15,4.683156147542276,3.3471074380165287,36,49,,,,,,5.2203462301869035,5.85078440264909
2024,Henderson Alvarez III,506693,OAX,P,2,2,8.0,0,1,1,0,1,3.9403875525009537,1.125,10,12,8.0,2.0,2.0,0.0,8.0,5.144091256204657,5.780010194010387
2024,Henderson Alvarez III,506693,2 Teams,,6,6,21.666666666666664,3,6,4,1,13,5.753849090962492,5.4,27,32,,,,,,5.153849090962492,5.765169845679473
2024,Henderson Alvarez III,506693,SLT,P,4,4,13.666666666666666,3,5,3,1,12,6.815387552500954,7.902439024390244,17,20,13.0,4.0,3.0,0.0,13.666666666666666,5.159560994235371,5.756482812510157
2024,Ozzie Mendez,510552,DUR,P,39,39,22.0,2,19,15,0,15,5.315387552500954,6.136363636363636,21,25,16.0,5.0,4.0,0.0,22.0,5.052761289874692,5.527222886977798
2024,Ozzie Mendez,510552,,,39,39,22.0,2,19,15,0,15,5.315387552500954,6.136363636363636,21,25,,,,,,5.052761289874692,5.527222886977798
2024,Antonio Garzon,511648,CHI,P,29,29,22.666666666666668,1,11,10,3,12,5.138916964265659,4.764705882352941,23,30,18.0,5.0,7.0,0.0,22.666666666666668,5.54251173550749,6.18858400089163
2024,Antonio Garzon,511648,,,29,29,22.666666666666668,1,11,10,3,12,5.138916964265659,4.764705882352941,23,30,,,,,,5.54251173550749,6.18858400089163
2024,Jesus Pirela,514919,TIJ,P,32,32,35.666666666666664,0,22,13,6,13,4.179873533809365,3.280373831775701,32,35,27.0,5.0,3.0,0.0,35.666666666666664,5.043840304318191,5.383364981525817
2024,Jesus Pirela,514919,,,32,32,35.666666666666664,0,22,13,6,13,4.179873533809365,3.280373831775701,32,35,,,,,,5.043840304318191,5.383364981525817
2024,Jenrry Mejia,516769,SLT,P,28,28,26.666666666666668,3,28,8,1,10,4.190387552500954,3.375,11,17,8.0,3.0,6.0,0.0,26.666666666666668,3.125109774723176,3.5097271751424635
2024,Jenrry Mejia,516769,,,28,28,26.666666666666668,3,28,8,1,10,4.190387552500954,3.375,11,17,,,,,,3.125109774723176,3.5097271751424635
2024,Alex Colomé,517008,MTY,P,21,21,17.333333333333332,0,15,3,1,9,2.7769260140394154,4.673076923076923,10,11,8.0,2.0,1.0,0.0,17.333333333333332,3.3324815695949708,3.555227900831868
2024,Alex Colomé,517008,2 Teams,,40,40,34.33333333333333,2,29,7,2,19,3.6697564845397888,4.980582524271846,24,27,,,,,,3.585614089717782,3.8769372868845404
2024,Alex Colomé,517008,SLT,P,19,19,17.0,2,14,4,1,10,4.580093434853895,5.294117647058823,14,16,9.0,5.0,2.0,0.0,17.0,3.8437099925880998,4.204954700114716
2024,Juan Pablo Oramas,517062,TAB,P,18,18,93.33333333333333,16,71,41,1,46,5.872530409643812,4.435714285714286,98,133,69.0,29.0,34.0,1.0,93.33333333333333,4.655070092183493,5.391600490506345
2024,Juan Pablo Oramas,517062,,,18,18,93.33333333333333,16,71,41,1,46,5.872530409643812,4.435714285714286,98,133,,,,,,4.655070092183493,5.391600490506345
2024,Randall Delgado,517414,YUC,P,8,8,36.333333333333336,6,27,12,0,14,5.466763699289944,3.4678899082568804,28,37,17.0,11.0,9.0,0.0,36.333333333333336,4.0620746065274576,4.568892832057817
2024,Randall Delgado,517414,,,8,8,36.333333333333336,6,27,12,0,14,5.466763699289944,3.4678899082568804,28,37,,,,,,4.0620746065274576,4.568892832057817
2024,Wilfredo Boscan,517448,CHI,P,10,10,34.333333333333336,8,24,8,2,31,6.320241921432992,8.12621359223301,38,43,25.0,13.0,4.0,1.0,34.333333333333336,4.356919375586175,4.82711131143116
2024,Wilfredo Boscan,517448,2 Teams,,15,15,52.0,10,32,13,2,43,5.950002937116338,7.442307692307692,52,64,,,,,,4.412965900079302,4.959436899380489
2024,Wilfredo Boscan,517448,QRO,P,5,5,17.666666666666668,2,8,5,0,12,5.230481892123596,6.113207547169811,14,21,11.0,3.0,7.0,0.0,17.666666666666668,4.521886504282924,5.216597947659373
2024,Danny Salazar,517593,MEX,P,2,2,0.6666666666666666,1,2,3,1,3,35.31538755250095,40.5,2,2,0.0,2.0,0.0,0.0,0.6666666666666666,18.704276441389844,19.494632835519823
2024,Danny Salazar,517593,,,2,2,0.6666666666666666,1,2,3,1,3,35.31538755250095,40.5,2,2,,,,,,18.704276441389844,19.494632835519823
2024,Manny Barreda,518435,TIJ,P,13,13,46.666666666666664,9,39,27,1,37,6.451101838215239,7.135714285714286,51,64,34.0,17.0,12.0,1.0,46.666666666666664,4.996339933453335,5.625899681881007
2024,Manny Barreda,518435,,,13,13,46.666666666666664,9,39,27,1,37,6.451101838215239,7.135714285714286,51,64,,,,,,4.996339933453335,5.625899681881007
2024,A.J. Schugel,519263,VER,P,1,1,2.0,2,4,0,1,7,14.315387552500955,31.5,4,5,1.0,3.0,1.0,0.0,2.0,3.2413134784268793,4.38142528835001
2024,A.J. Schugel,519263,,,1,1,2.0,2,4,0,1,7,14.315387552500955,31.5,4,5,,,,,,3.2413134784268793,4.38142528835001
2024,Julio Teheran,527054,MTY,P,3,3,15.333333333333334,2,12,3,0,4,4.53277885684878,2.3478260869565215,8,12,3.0,5.0,4.0,0.0,15.333333333333334,3.3395421418729345,3.7969298002450063
2024,Julio Teheran,527054,,,3,3,15.333333333333334,2,12,3,0,4,4.53277885684878,2.3478260869565215,8,12,,,,,,3.3395421418729345,3.7969298002450063
2024,Arodys Vizcaíno,527055,YUC,P,5,5,5.0,1,3,5,0,3,8.215387552500953,5.3999999999999995,5,6,4.0,1.0,1.0,0.0,5.0,6.578350515463917,7.087085665708502
2024,Arodys Vizcaíno,527055,,,5,5,5.0,1,3,5,0,3,8.215387552500953,5.3999999999999995,5,6,,,,,,6.578350515463917,7.087085665708502
2024,Elih Villanueva,534631,CHI,P,12,12,30.666666666666668,5,31,21,0,23,5.967561465544431,6.75,30,39,20.0,10.0,8.0,1.0,30.666666666666668,4.790025233660374,5.407676313780691
2024,Elih Villanueva,534631,,,12,12,30.666666666666668,5,31,21,0,23,5.967561465544431,6.75,30,39,,,,,,4.790025233660374,5.407676313780691
2024,Demetrio Gutierrez,540988,OAX,P,23,23,42.0,11,31,11,2,30,6.6725304096438105,6.428571428571429,53,62,32.0,21.0,9.0,0.0,42.0,4.482936053382788,5.078190787002301
2024,Demetrio Gutierrez,540988,,,23,23,42.0,11,31,11,2,30,6.6725304096438105,6.428571428571429,53,62,,,,,,4.482936053382788,5.078190787002301
2024,Bruce Rondón,541652,CHI,P,9,9,8.0,2,4,6,0,8,8.315387552500955,9.0,7,9,5.0,2.0,2.0,0.0,8.0,5.907980145093546,6.445104533633029
2024,Bruce Rondón,541652,,,9,9,8.0,2,4,6,0,8,8.315387552500955,9.0,7,9,,,,,,5.907980145093546,6.445104533633029
2024,Jose Jose,542232,QRO,P,30,30,27.333333333333332,6,20,12,0,17,6.522704625671686,5.597560975609756,16,26,11.0,5.0,10.0,0.0,27.333333333333332,4.232731725942688,4.83563605687279
