season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,QS,IP_corrected,1B,BABIP
2024,434.0,Bravos de Leon,664102,Adam Hofacket,1,RP,38,0,43,23.0,32,10,0,7,27,16,0,56,1,0.378,148,0.44,0.588,1.028,0,1,100.0,4,607,8.526315789473683,31.2,2,1,2,7,4,5,30,2.2736842105263158,166,95,38.0,0,0.0,369,0.6079077429983526,1.0,0,5,0.0,87,1.87,0.667,19.16842105263158,15.0,1.6875,7.673684210526315,4.5473684210526315,15.91578947368421,9.094736842105263,1.9894736842105263,17.0,8.0,0.0,0.0,1,LEO,0,31.666666666666668,39,0.426
2024,434.0,Bravos de Leon,606625,Reyes Moronta,1,RP,19,0,18,15.0,19,2,0,2,24,13,1,23,2,0.299,77,0.409,0.403,0.812,0,3,100.0,2,394,8.694915254237287,19.2,2,4,4,8,0,4,19,1.830508474576271,95,59,19.0,0,0.0,233,0.5913705583756346,2.0,0,0,0.0,31,1.2,0.333,20.033898305084744,14.0,1.8461538461538463,10.983050847457626,5.949152542372881,10.525423728813559,8.694915254237287,0.9152542372881355,7.0,1.0,0.0,2.0,1,LEO,0,19.666666666666668,19,0.404
2024,434.0,Bravos de Leon,644358,Samuel Adames,1,RP,12,0,15,10.0,12,4,0,1,9,4,1,16,3,0.333,48,0.404,0.479,0.883,0,0,,0,203,9.257142857142858,11.2,0,0,1,1,2,0,12,1.7142857142857144,57,35,12.0,0,0.0,130,0.6403940886699507,3.0,0,2,0.0,23,1.5,,17.400000000000002,4.0,2.25,6.942857142857143,3.085714285714286,12.342857142857143,9.257142857142858,0.7714285714285715,11.0,5.0,0.0,0.0,2,LEO,0,11.666666666666666,11,0.375
2024,434.0,Bravos de Leon,692750,Omar Sainz,1,RP,3,0,1,0.0,4,1,1,1,4,2,0,6,1,0.545,11,0.643,1.091,1.734,0,0,,0,57,18.0,2.0,0,0,0,0,0,0,4,4.0,14,6,3.0,0,0.0,32,0.5614035087719298,1.0,0,0,0.0,12,1.0,,28.5,0.0,2.0,18.0,9.0,27.0,18.0,4.5,1.0,0.0,0.0,0.0,0,LEO,0,2.0,3,0.833
2024,434.0,Bravos de Leon,616615,Juan Rodriguez,1,RP,3,0,3,0.0,6,1,0,0,5,2,0,3,1,0.273,11,0.429,0.364,0.7929999999999999,0,0,,0,61,20.25,2.2,0,0,0,0,0,0,6,1.875,14,8,3.0,0,0.0,38,0.6229508196721312,1.0,0,0,0.0,4,3.0,,22.875,2.0,2.5,16.875,6.75,10.125,20.25,0.0,2.0,0.0,0.0,0.0,0,LEO,0,2.6666666666666665,2,0.5
2024,434.0,Bravos de Leon,828325,Tadeo Gamez,1,SP,1,1,0,1.0,2,0,0,1,0,0,0,3,0,0.75,4,0.75,1.5,2.25,0,0,,0,18,54.0,0.1,0,1,0,0,0,0,2,9.0,4,1,1.0,0,0.0,10,0.5555555555555556,0.0,0,0,0.0,6,0.0,0.0,54.0,0.0,,0.0,0.0,81.0,54.0,27.0,0.0,0.0,0.0,0.0,0,LEO,0,0.3333333333333333,2,0.667
2024,434.0,Bravos de Leon,811360,David Hernandez,1,RP,1,0,1,0.0,7,2,0,1,0,1,0,6,0,0.857,7,0.875,1.571,2.4459999999999997,0,0,,0,23,189.0,0.1,0,0,0,0,0,0,7,21.0,8,1,1.0,0,0.0,11,0.4782608695652174,0.0,0,0,0.0,11,1.0,,69.0,0.0,0.0,0.0,27.0,162.0,189.0,27.0,0.0,0.0,0.0,0.0,0,LEO,0,0.3333333333333333,3,0.833
2024,569.0,Tigres de Quintana Roo,815275,Gael Bermudez,1,RP,2,0,3,2.0,1,0,0,0,2,0,0,3,0,0.3,10,0.3,0.3,0.6,0,0,,0,38,0.0,2.0,0,0,0,0,0,0,0,1.5,10,6,2.0,0,0.0,25,0.6578947368421053,0.0,0,0,0.0,3,1.5,,19.0,2.0,inf,9.0,0.0,13.5,4.5,0.0,0.0,0.0,0.0,0.0,0,TIG,0,2.0,3,0.375
2024,569.0,Tigres de Quintana Roo,600853,Jose Adames,1,RP,32,0,33,30.0,9,3,0,2,40,6,1,30,1,0.227,132,0.266,0.295,0.5609999999999999,0,0,,2,493,1.3499999999999999,33.1,1,1,8,11,0,3,5,1.0799999999999998,140,100,32.0,0,0.0,321,0.6511156186612576,1.0,0,8,0.0,39,1.1,0.5,14.79,27.0,6.666666666666667,10.799999999999999,1.6199999999999999,8.1,2.4299999999999997,0.5399999999999999,5.0,2.0,0.0,1.0,0,TIG,0,33.333333333333336,25,0.311
2024,569.0,Tigres de Quintana Roo,634323,Jorge Quinones,1,RP,11,0,6,7.0,3,0,0,1,4,3,0,6,1,0.261,23,0.37,0.391,0.761,1,0,0.0,2,110,1.4210526315789473,6.1,0,0,0,0,2,0,1,1.4210526315789473,27,19,11.0,0,0.0,59,0.5363636363636364,1.0,0,1,1.0,9,0.86,,17.36842105263158,1.0,1.3333333333333333,5.684210526315789,4.2631578947368425,8.526315789473685,4.2631578947368425,1.4210526315789473,7.0,3.0,0.0,0.0,0,TIG,0,6.333333333333333,5,0.278
2024,569.0,Tigres de Quintana Roo,660589,Jeffry Nino,1,SP,2,2,7,2.0,1,0,0,0,2,10,0,2,1,0.154,13,0.542,0.154,0.6960000000000001,1,0,0.0,3,112,1.8,5.0,0,1,0,0,0,0,1,2.4,24,15,2.0,0,0.0,51,0.45535714285714285,1.0,0,0,0.0,2,3.5,0.0,22.4,0.0,0.2,3.6,18.0,3.6,1.8,0.0,0.0,0.0,0.0,0.0,0,TIG,0,5.0,2,0.182
2024,569.0,Tigres de Quintana Roo,823998,Carlos Gastelum Jr.,1,RP,6,0,6,5.0,1,0,0,1,1,3,0,4,0,0.25,16,0.368,0.438,0.806,0,1,100.0,1,75,2.076923076923077,4.1,0,0,0,0,0,0,1,1.6153846153846154,19,13,6.0,0,0.0,42,0.56,0.0,0,0,0.0,7,1.2,,17.30769230769231,4.0,0.3333333333333333,2.076923076923077,6.230769230769231,8.307692307692308,2.076923076923077,2.076923076923077,4.0,2.0,0.0,0.0,0,TIG,0,4.333333333333333,3,0.214
2024,569.0,Tigres de Quintana Roo,662972,Manuel Valdez,1,RP,11,0,6,8.0,2,1,0,0,6,2,0,8,0,0.286,28,0.333,0.321,0.654,0,0,,0,112,2.5714285714285716,7.0,0,1,0,0,0,0,2,1.4285714285714286,30,21,11.0,0,0.0,73,0.6517857142857143,0.0,0,1,0.0,9,0.75,0.0,16.0,3.0,3.0,7.714285714285714,2.5714285714285716,10.285714285714286,2.5714285714285716,0.0,6.0,2.0,0.0,0.0,0,TIG,0,7.0,7,0.364
2024,569.0,Tigres de Quintana Roo,683114,Fernando Burgueno,1,RP,16,0,24,24.0,8,3,0,2,10,8,0,23,3,0.291,79,0.374,0.405,0.779,1,0,0.0,3,337,3.323076923076923,21.2,2,0,0,0,0,0,8,1.4307692307692308,92,65,16.0,0,0.0,214,0.6350148367952523,3.0,0,0,0.0,32,1.0,1.0,15.553846153846154,2.0,1.25,4.153846153846153,3.323076923076923,9.553846153846154,3.323076923076923,0.8307692307692307,11.0,3.0,0.0,1.0,1,TIG,0,21.666666666666668,18,0.309
2024,569.0,Tigres de Quintana Roo,681709,Rigoberto Borbolla,1,RP,23,0,16,28.0,8,2,0,2,11,9,0,17,4,0.243,70,0.353,0.357,0.71,0,2,100.0,3,299,3.789473684210526,19.0,0,1,0,0,0,0,8,1.368421052631579,85,57,23.0,0,0.0,168,0.5618729096989966,4.0,3,3,0.0,25,0.57,0.0,15.736842105263158,2.0,1.2222222222222223,5.2105263157894735,4.2631578947368425,8.052631578947368,3.789473684210526,0.9473684210526315,18.0,4.0,0.0,0.0,2,TIG,0,19.0,13,0.254
2024,569.0,Tigres de Quintana Roo,665105,Cameron Gann,1,SP,17,17,74,87.0,40,11,2,5,84,44,1,76,2,0.24,317,0.334,0.334,0.668,5,3,37.5,6,1501,3.88715953307393,85.2,5,7,0,0,0,0,37,1.4007782101167314,367,257,17.0,0,0.0,922,0.6142571618920719,2.0,2,4,1.0,106,0.85,0.417,17.521400778210115,0.0,1.9090909090909092,8.824902723735407,4.622568093385214,7.984435797665369,4.202334630350195,0.5252918287937743,0.0,0.0,0.0,2.0,2,TIG,6,85.66666666666667,58,0.309
2024,569.0,Tigres de Quintana Roo,687455,Juan Cossio,1,RP,37,0,29,25.0,14,3,0,6,38,10,1,30,1,0.256,117,0.315,0.436,0.751,2,6,75.0,1,493,3.9375,32.0,3,3,0,1,5,1,14,1.25,133,96,37.0,0,0.0,339,0.6876267748478702,1.0,1,1,0.0,51,1.16,0.5,15.40625,6.0,3.8,10.6875,2.8125,8.4375,3.9375,1.6875,10.0,2.0,0.0,3.0,2,TIG,0,32.0,21,0.32
2024,569.0,Tigres de Quintana Roo,823999,Jesse Galindo,1,RP,27,0,23,36.0,18,5,0,3,26,13,0,28,2,0.25,112,0.339,0.375,0.714,2,0,0.0,2,488,4.247191011235955,29.2,0,1,0,0,0,0,14,1.3820224719101124,128,89,27.0,0,0.0,304,0.6229508196721312,2.0,0,3,0.0,42,0.64,0.0,16.44943820224719,3.0,2.0,7.8876404494382015,3.9438202247191008,8.49438202247191,5.46067415730337,0.9101123595505618,19.0,9.0,0.0,1.0,0,TIG,0,29.666666666666668,20,0.301
2024,569.0,Tigres de Quintana Roo,685692,Vicente Valenzuela,1,"SP, RP",37,1,33,23.0,19,8,0,4,45,17,2,33,1,0.256,129,0.342,0.411,0.753,0,3,100.0,2,644,4.413461538461538,34.2,2,1,0,0,6,0,17,1.4423076923076925,152,104,37.0,0,0.0,402,0.6242236024844721,1.0,0,1,0.0,53,1.43,0.667,18.576923076923077,4.0,2.6470588235294117,11.682692307692308,4.413461538461538,8.567307692307693,4.932692307692308,1.0384615384615385,6.0,2.0,0.0,3.0,2,TIG,0,34.666666666666664,21,0.354
2024,569.0,Tigres de Quintana Roo,679973,Jesus Valles,1,"SP, RP",21,3,29,37.0,17,11,1,5,24,19,2,37,1,0.301,123,0.39,0.528,0.918,1,1,50.0,2,575,4.595744680851064,31.1,1,1,0,1,2,1,16,1.7872340425531916,147,94,21.0,0,0.0,351,0.6104347826086957,1.0,0,3,0.0,65,0.78,0.5,18.351063829787236,1.0,1.263157894736842,6.893617021276596,5.457446808510639,10.627659574468085,4.882978723404255,1.4361702127659575,9.0,7.0,0.0,1.0,3,TIG,0,31.333333333333332,20,0.33
2024,569.0,Tigres de Quintana Roo,656077,Félix Paulino,1,RP,11,0,14,8.0,7,5,0,1,11,3,0,18,0,0.353,51,0.389,0.51,0.899,1,0,0.0,1,196,4.628571428571429,11.2,1,3,1,3,0,2,6,1.8,54,35,11.0,0,0.0,114,0.5816326530612245,0.0,0,1,0.0,26,1.75,0.25,16.8,6.0,3.6666666666666665,8.485714285714286,2.3142857142857145,13.885714285714286,5.4,0.7714285714285715,9.0,4.0,0.0,0.0,0,TIG,0,11.666666666666666,12,0.436
2024,569.0,Tigres de Quintana Roo,828359,Johan Castillo,1,SP,5,5,16,27.0,13,4,0,3,22,12,0,22,2,0.259,85,0.36,0.412,0.772,1,2,66.7,0,391,4.835820895522389,22.1,0,3,0,0,0,0,12,1.5223880597014927,101,67,5.0,0,0.0,237,0.6061381074168798,2.0,0,1,0.0,35,0.59,0.0,17.507462686567166,0.0,1.8333333333333333,8.865671641791046,4.835820895522389,8.865671641791046,5.238805970149254,1.2089552238805972,0.0,0.0,0.0,1.0,1,TIG,1,22.333333333333332,15,0.311
2024,569.0,Tigres de Quintana Roo,667904,Jose Isidro Marquez,1,RP,38,0,31,21.0,17,4,2,4,37,21,2,24,0,0.212,113,0.336,0.389,0.7250000000000001,0,3,100.0,3,518,4.853932584269662,29.2,2,1,0,2,5,2,16,1.5168539325842696,134,89,38.0,0,0.0,308,0.5945945945945946,0.0,0,1,0.0,44,1.48,0.667,17.46067415730337,4.0,1.7619047619047619,11.224719101123595,6.370786516853932,7.280898876404494,5.157303370786517,1.2134831460674156,38.0,9.0,0.0,0.0,0,TIG,0,29.666666666666668,14,0.278
