season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,G,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%,IP,IP_corrected,1B
2024,523.0,Piratas de Campeche,800435,Diego Dominguez,1,,23.142857142857142,14,0.25,0.571,0.25,0.821,0.0,15.428571428571427,0.0,7.7142857142857135,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0,0,1.0,2.0,1.0,1.0,0.0,19,2,8,0.0,43.4,22.71,3.786,28.6,0.0,0.0,,0.0,1,1,1,3,1,0,1,0,CAM,23,6,6,4,RP,0,0,4,53,0.25,2,0,2,8,6,6,3,0.0,3.8,10.5,25.0,37.5,25.0,12.5,-28.6,11.3,7.5,42.9,2.1,2.3333333333333335,2
2024,523.0,Piratas de Campeche,802568,Daniel Zazueta,1,0.5,5.275862068965517,127,0.344,0.349,0.377,0.726,7.137931034482759,3.413793103448276,0.3103448275862069,9.931034482758621,2.090909090909091,14.0,6.0,10.0,3.0,2.0,1.0,0.0,6.0,8,0,2.0,22.0,3.0,0.0,0.0,248,66,92,19.0,63.7,16.72,3.819,8.7,18.1,0.008,0.478,0.096,22,2,1,35,11,0,12,9,CAM,309,72,126,60,"SP, RP",1,23,11,485,0.281,1,0,32,114,17,14,32,3.0,13.6,26.6,35.9,47.8,14.1,2.2,9.4,26.0,12.4,56.7,29.0,29.0,23
2024,528.0,Rieleros de Aguascalientes,500724,JC Ramírez,1,0.667,4.5,312,0.317,0.36,0.445,0.8049999999999999,5.75,3.5,1.0,9.875,1.6428571428571428,0.0,0.0,10.0,2.0,11.0,8.0,5.0,0.0,15,2,7.0,40.0,6.0,1.0,1.0,547,112,233,50.0,63.4,15.28,3.526,9.0,14.7,0.026,0.609,0.157,39,27,16,72,18,2,38,21,AGS,697,197,256,144,SP,8,46,28,1100,0.288,5,4,79,274,36,32,14,14.0,10.2,20.5,24.5,39.9,23.2,12.4,5.8,23.3,13.1,63.1,72.0,72.0,54
2024,528.0,Rieleros de Aguascalientes,592604,Justin O'Conner,1,,9.0,7,0.5,0.571,0.4,0.971,9.0,18.0,0.0,18.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,6,1,4,1.0,50.0,24.0,3.429,28.6,14.3,0.0,2.0,0.0,0,0,0,2,0,0,2,0,AGS,12,5,7,6,RP,0,1,2,24,0.4,0,0,2,5,1,1,1,,4.2,16.7,0.0,50.0,50.0,0.0,-14.3,29.2,25.0,71.4,1.0,1.0,2
2024,528.0,Rieleros de Aguascalientes,600914,Ulises Joaquin,1,0.833,4.5,259,0.359,0.379,0.498,0.877,6.45,2.85,1.5,11.25,2.263157894736842,32.0,6.0,16.0,6.0,2.0,7.0,0.0,2.0,10,0,8.0,51.0,1.0,0.0,0.0,479,109,194,58.0,64.8,15.87,3.676,7.3,16.6,0.039,0.442,0.173,33,11,16,59,14,0,36,25,AGS,617,153,245,136,"SP, RP",10,43,19,952,0.325,3,3,75,231,30,27,33,21.3,11.4,22.8,24.2,43.3,26.8,5.7,9.3,25.7,14.3,59.1,60.0,60.0,55
2024,528.0,Rieleros de Aguascalientes,607895,Fernando Perez,1,0.333,7.392857142857143,139,0.39,0.439,0.5,0.9390000000000001,9.964285714285714,8.357142857142858,0.9642857142857143,10.607142857142858,1.1923076923076923,0.0,0.0,12.0,5.0,0.0,2.0,1.0,0.0,9,2,3.0,23.0,2.0,0.0,0.0,239,75,80,29.0,55.1,21.0,4.23,18.7,22.3,0.022,0.839,0.2,14,5,3,25,8,1,16,8,AGS,324,69,157,82,SP,3,31,26,588,0.3,2,1,33,110,23,22,9,13.6,12.8,31.4,27.5,41.2,23.8,7.5,3.6,26.7,13.9,49.6,28.0,28.0,19
2024,528.0,Rieleros de Aguascalientes,631229,Dalton Rodriguez,1,0.667,7.448275862068965,139,0.423,0.439,0.5,0.9390000000000001,6.827586206896552,5.586206896551724,0.6206896551724138,13.344827586206897,1.2222222222222223,22.0,8.0,19.0,7.0,2.0,4.0,0.0,3.0,11,0,6.0,28.0,1.0,0.0,0.0,249,66,99,26.0,58.4,19.0,3.964,12.9,15.8,0.014,0.818,0.142,17,1,3,35,6,0,14,23,AGS,322,80,138,72,RP,2,22,18,551,0.358,0,1,43,120,24,23,35,8.7,12.0,26.5,23.2,58.6,17.2,1.0,2.9,25.0,13.1,57.6,29.0,29.0,30
2024,528.0,Rieleros de Aguascalientes,642375,Jose Carlos Medina,1,0.0,8.608695652173912,119,0.451,0.458,0.648,1.106,7.434782608695652,4.304347826086956,1.565217391304348,16.043478260869566,1.7272727272727273,13.0,5.0,14.0,3.0,1.0,2.0,0.0,0.0,9,3,2.0,18.0,5.0,0.0,1.0,206,48,87,23.0,59.9,19.74,3.815,9.2,16.0,0.034,0.579,0.257,7,7,5,27,9,0,14,18,AGS,272,61,113,65,"SP, RP",4,19,11,454,0.39,2,0,41,105,22,20,16,25.0,10.6,23.3,18.4,51.7,21.8,8.0,6.7,24.9,14.3,51.3,23.0,23.0,25
2024,528.0,Rieleros de Aguascalientes,642574,Ronald Medrano,1,0.636,3.6516393442622954,328,0.277,0.299,0.416,0.715,7.524590163934427,2.4344262295081966,1.1065573770491803,7.856557377049181,3.090909090909091,0.0,0.0,5.0,2.0,3.0,2.0,6.0,0.0,17,3,8.0,34.0,6.0,1.0,0.0,579,177,234,75.0,65.5,15.15,3.756,6.7,20.7,0.03,0.324,0.178,43,14,18,88,16,1,35,19,AGS,807,203,403,226,SP,10,68,22,1232,0.238,4,0,71,298,33,32,15,16.9,14.4,30.6,25.2,45.7,22.6,6.4,14.0,32.7,18.3,61.9,81.1,81.33333333333333,41
2024,528.0,Rieleros de Aguascalientes,642659,Raynel Espinal,1,0.0,11.911764705882351,63,0.381,0.476,0.5,0.976,5.5588235294117645,10.323529411764705,0.7941176470588235,13.5,0.5384615384615384,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,5,0,1.0,13.0,3.0,0.0,0.0,117,28,43,5.0,54.1,24.62,4.429,20.6,11.1,0.016,1.857,0.16,8,2,7,9,1,0,9,7,AGS,151,30,61,33,"SP, RP",1,7,13,279,0.34,0,0,17,50,15,15,6,11.1,10.0,23.9,20.9,37.2,37.2,4.7,-9.5,21.9,11.8,47.6,11.1,11.333333333333334,11
2024,528.0,Rieleros de Aguascalientes,644403,Luis Martinez,1,0.0,1.1739130434782608,30,0.2,0.241,0.192,0.433,7.0434782608695645,3.5217391304347823,0.0,4.695652173913043,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,5.0,0.0,0.0,0.0,59,21,21,1.0,58.0,14.61,3.733,10.0,20.0,0.0,0.5,0.038,2,2,1,12,0,0,4,0,AGS,65,15,27,6,"SP, RP",0,6,3,112,0.154,0,0,4,26,1,1,3,0.0,18.8,35.6,9.5,57.1,23.8,9.5,10.0,24.1,5.4,50.0,7.2,7.666666666666667,3
2024,528.0,Rieleros de Aguascalientes,654034,Wilfredo Ramirez,1,,3.6,23,0.4,0.391,0.3,0.6910000000000001,9.0,5.4,0.0,10.8,1.6666666666666667,6.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0,0,1.0,3.0,1.0,1.0,0.0,42,9,15,4.0,60.0,19.0,4.13,13.0,21.7,0.0,0.6,0.0,3,1,1,4,0,0,3,3,AGS,57,14,24,15,RP,0,5,3,95,0.3,0,0,6,20,2,2,7,0.0,9.5,21.4,20.0,46.7,26.7,6.7,8.7,25.3,15.8,60.9,5.0,5.0,6
2024,528.0,Rieleros de Aguascalientes,657745,Bubby Rossman,1,1.0,3.0681818181818183,62,0.231,0.355,0.32,0.675,6.136363636363637,7.363636363636364,0.6136363636363636,6.136363636363637,0.8333333333333334,1.0,0.0,5.0,2.0,2.0,1.0,0.0,7.0,1,1,1.0,8.0,0.0,0.0,0.0,113,31,40,4.0,58.0,17.52,4.145,19.4,16.1,0.016,1.2,0.12,9,5,4,12,3,0,6,1,AGS,149,35,66,35,RP,1,10,12,257,0.2,0,0,10,50,5,5,14,8.3,12.1,27.4,30.0,32.5,25.0,12.5,-3.2,25.7,13.6,56.5,14.2,14.666666666666666,7
2024,528.0,Rieleros de Aguascalientes,660587,Leo Crawford,1,,9.818181818181818,17,0.273,0.412,0.733,1.145,4.909090909090909,2.4545454545454546,4.909090909090909,12.272727272727273,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,5.0,0.0,1.0,0.0,36,9,13,0.0,64.8,19.36,4.176,5.9,11.8,0.118,0.5,0.4,3,1,1,3,0,0,4,1,AGS,46,10,19,10,RP,2,2,1,71,0.333,1,0,5,15,4,4,3,66.7,12.7,25.0,23.1,30.8,38.5,7.7,5.9,26.8,14.1,58.8,3.2,3.6666666666666665,3
2024,528.0,Rieleros de Aguascalientes,663506,Yaya Chentouf,1,,6.171428571428572,52,0.243,0.353,0.395,0.748,3.857142857142857,5.4,0.7714285714285715,7.714285714285714,0.7142857142857143,14.0,3.0,7.0,4.0,0.0,0.0,0.0,2.0,2,1,1.0,7.0,0.0,0.0,0.0,84,11,39,13.0,57.7,16.63,3.731,13.5,9.6,0.019,1.4,0.163,9,4,0,16,2,0,5,3,AGS,112,32,39,28,RP,1,5,7,194,0.233,1,0,10,43,8,8,14,9.1,5.7,13.1,28.2,48.7,12.8,10.3,-3.8,20.1,14.4,61.5,11.2,11.666666666666666,6
2024,528.0,Rieleros de Aguascalientes,663723,Derek West,1,0.75,5.5479452054794525,325,0.302,0.351,0.459,0.81,7.273972602739726,4.315068493150685,1.356164383561644,9.36986301369863,1.6857142857142857,0.0,0.0,9.0,2.0,0.0,4.0,0.0,0.0,15,3,8.0,44.0,6.0,0.0,0.0,597,141,228,66.0,59.2,18.14,4.074,10.8,18.2,0.034,0.593,0.191,52,14,17,69,18,0,33,25,AGS,784,174,326,185,SP,11,59,35,1324,0.269,2,2,76,283,45,42,16,15.7,10.6,23.6,30.7,41.2,21.9,6.1,7.4,24.6,14.0,53.5,73.0,73.0,47
2024,528.0,Rieleros de Aguascalientes,664284,Carlos Espinal,1,0.0,17.470588235294116,34,0.636,0.545,0.69,1.2349999999999999,11.117647058823529,4.764705882352941,1.588235294117647,23.823529411764703,2.3333333333333335,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2,0,0.0,5.0,4.0,0.0,0.0,55,16,24,6.0,61.1,22.24,3.706,8.8,20.6,0.029,0.429,0.172,4,0,0,5,1,0,8,6,AGS,77,21,38,22,"SP, RP",1,7,3,126,0.517,0,1,15,29,11,11,4,20.0,12.7,29.1,20.8,45.8,33.3,0.0,11.8,30.2,17.5,61.8,5.2,5.666666666666667,12
2024,528.0,Rieleros de Aguascalientes,664573,Oddy Nunez,1,0.8,4.963235294117647,202,0.284,0.361,0.287,0.6479999999999999,5.5588235294117645,5.955882352941176,0.19852941176470587,8.13970588235294,0.9333333333333333,25.0,7.0,27.0,7.0,3.0,0.0,0.0,0.0,4,0,12.0,40.0,2.0,0.0,0.0,324,82,142,25.0,58.7,16.35,3.668,14.9,13.9,0.005,1.071,0.042,17,3,4,77,2,0,14,25,AGS,435,105,187,105,RP,1,28,30,741,0.246,2,3,41,167,25,19,35,5.3,11.1,25.3,13.4,71.8,12.7,2.1,-1.0,25.2,14.2,52.0,45.1,45.333333333333336,36
2024,528.0,Rieleros de Aguascalientes,665661,Shea Spitzbarth,1,1.0,4.4021739130434785,134,0.282,0.333,0.339,0.672,7.923913043478261,5.282608695652174,0.5869565217391304,7.630434782608695,1.5,13.0,9.0,9.0,1.0,1.0,3.0,0.0,10.0,6,0,4.0,24.0,3.0,3.0,0.0,209,51,89,15.0,61.1,16.92,3.873,13.4,20.1,0.015,0.667,0.107,24,6,5,28,3,0,15,8,AGS,317,85,159,108,RP,2,27,18,519,0.232,0,2,26,112,15,9,30,7.4,9.8,24.4,30.3,40.4,22.5,6.7,6.7,30.6,20.8,63.4,30.2,30.666666666666668,18
2024,528.0,Rieleros de Aguascalientes,666015,Francisco Villegas,1,0.333,6.506024096385542,131,0.321,0.403,0.406,0.809,7.156626506024096,5.53012048192771,0.9759036144578312,9.433734939759036,1.2941176470588236,43.0,12.0,17.0,6.0,7.0,1.0,0.0,5.0,3,1,2.0,22.0,5.0,0.0,0.0,207,55,86,24.0,57.7,17.78,3.756,13.0,16.8,0.023,0.773,0.132,16,5,5,31,7,0,16,6,AGS,284,66,132,77,RP,3,22,17,492,0.274,6,0,29,106,20,20,44,13.0,11.2,26.6,26.7,43.0,24.4,5.8,3.8,26.8,15.7,50.4,27.2,27.666666666666668,22
2024,528.0,Rieleros de Aguascalientes,666212,Greg Veliz,1,0.6,4.811881188118813,145,0.333,0.371,0.429,0.8,6.950495049504951,4.2772277227722775,1.0693069306930694,9.623762376237625,1.625,20.0,6.0,8.0,3.0,2.0,4.0,0.0,5.0,6,0,3.0,26.0,1.0,1.0,1.0,279,77,102,29.0,62.4,17.29,4.014,11.0,17.9,0.028,0.615,0.143,14,5,4,43,7,2,18,9,AGS,363,82,159,82,RP,4,26,16,582,0.286,1,0,36,126,18,17,29,19.0,13.2,27.6,20.6,51.0,21.6,6.9,6.9,27.3,14.1,56.6,33.2,33.666666666666664,26
2024,528.0,Rieleros de Aguascalientes,666510,Ulises Lopez,1,,0.0,3,0.0,0.333,0.0,0.333,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,5,1,2,0.0,61.5,13.0,4.333,33.3,0.0,0.0,,0.0,0,0,0,2,0,0,0,0,AGS,8,2,4,3,RP,0,0,1,13,0.0,0,0,0,2,0,0,1,,7.7,20.0,0.0,100.0,0.0,0.0,-33.3,30.8,23.1,66.7,1.0,1.0,0
2024,528.0,Rieleros de Aguascalientes,669085,Alex Scherff,1,0.167,5.664335664335665,219,0.315,0.388,0.456,0.8440000000000001,6.41958041958042,5.664335664335665,0.9440559440559441,9.62937062937063,1.1333333333333333,0.0,0.0,5.0,4.0,3.0,7.0,1.0,0.0,13,2,3.0,31.0,7.0,1.0,1.0,380,91,151,19.0,59.7,17.33,3.772,13.7,15.5,0.023,0.882,0.176,38,18,9,35,12,0,23,16,AGS,493,127,200,109,SP,5,34,30,826,0.28,4,3,51,182,30,30,11,10.0,11.0,23.9,33.1,33.8,21.2,11.9,1.8,24.2,13.2,58.0,47.2,47.666666666666664,31
2024,528.0,Rieleros de Aguascalientes,670079,Tyler Beardsley,1,0.0,9.870967741935484,152,0.396,0.441,0.583,1.024,6.096774193548387,5.225806451612903,1.4516129032258065,13.64516129032258,1.1666666666666667,0.0,0.0,9.0,5.0,1.0,2.0,0.0,0.0,15,0,6.0,26.0,3.0,0.0,0.0,268,80,111,8.0,57.9,18.39,3.75,11.8,13.8,0.033,0.857,0.227,6,5,8,45,10,0,18,19,AGS,330,79,142,62,SP,5,21,18,570,0.356,2,0,47,132,34,33,8,31.2,14.0,29.9,14.4,57.7,23.4,4.5,2.0,24.9,10.9,52.0,31.0,31.0,27
2024,528.0,Rieleros de Aguascalientes,672376,Luis Pacheco,1,0.5,3.176470588235294,98,0.316,0.32,0.311,0.631,5.5588235294117645,1.9852941176470587,0.0,9.529411764705882,2.8,9.0,4.0,7.0,1.0,1.0,0.0,0.0,17.0,4,0,1.0,14.0,1.0,0.0,0.0,169,37,77,3.0,65.2,14.96,3.459,5.1,14.3,0.0,0.357,0.044,13,5,5,30,2,0,11,11,AGS,221,64,86,49,RP,0,14,5,339,0.267,2,0,24,90,8,7,25,0.0,10.9,21.9,19.5,53.2,20.8,6.5,9.2,25.4,14.5,65.3,22.2,22.666666666666668,20
2024,528.0,Rieleros de Aguascalientes,675585,Jorge Gonzalez,O,,9.0,6,0.333,0.5,1.0,1.5,9.0,0.0,9.0,18.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,15,4,4,2.0,66.7,30.0,5.0,0.0,16.7,0.167,,0.6,0,0,0,2,1,0,1,0,AGS,20,5,9,5,RP,1,1,0,30,0.4,1,0,2,5,1,1,1,100.0,13.3,26.7,25.0,50.0,25.0,0.0,16.7,30.0,16.7,83.3,1.0,1.0,1
2024,528.0,Rieleros de Aguascalientes,677741,Yasel Santana,1,0.0,10.565217391304348,41,0.481,0.463,0.429,0.892,9.391304347826086,5.869565217391304,0.0,15.26086956521739,1.6,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2,0,1.0,11.0,0.0,0.0,0.0,70,20,27,2.0,59.7,20.74,3.878,12.2,19.5,0.0,0.625,0.057,5,3,0,6,0,0,5,8,AGS,95,26,45,25,RP,0,8,5,159,0.371,1,0,13,35,9,9,6,0.0,12.6,28.6,18.5,51.9,18.5,11.1,7.3,28.3,15.7,63.4,7.2,7.666666666666667,11
2024,528.0,Rieleros de Aguascalientes,678712,Mario Garcia,1,,14.4,25,0.278,0.4,0.476,0.876,3.6,5.4,1.8,10.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1.0,5.0,2.0,0.0,0.0,44,8,19,1.0,54.5,20.2,4.04,12.0,8.0,0.04,1.5,0.19,2,1,2,8,2,0,3,1,AGS,55,8,19,11,RP,1,2,3,101,0.286,1,0,6,21,8,7,4,25.0,7.9,18.2,21.1,47.4,26.3,5.3,-4.0,18.8,10.9,32.0,5.0,5.0,4
2024,528.0,Rieleros de Aguascalientes,680602,Jason Carmona,1,,45.0,8,0.5,0.625,1.143,1.768,0.0,9.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,10,1,7,0.0,61.5,26.0,3.25,12.5,0.0,0.125,,0.571,1,0,0,2,1,0,3,0,AGS,16,6,7,6,RP,1,0,1,26,0.571,0,0,4,7,5,5,1,50.0,3.8,10.0,28.6,28.6,42.9,0.0,-12.5,26.9,23.1,75.0,1.0,1.0,2
2024,528.0,Rieleros de Aguascalientes,682779,Jose Luna,1,1.0,7.544117647058823,121,0.443,0.488,0.6,1.088,9.13235294117647,8.338235294117647,1.588235294117647,13.897058823529411,1.0952380952380953,18.0,8.0,20.0,1.0,4.0,2.0,0.0,5.0,10,0,1.0,17.0,4.0,0.0,3.0,200,51,74,15.0,56.4,20.96,3.926,17.4,19.0,0.033,0.913,0.232,11,7,4,17,5,2,16,12,AGS,268,74,119,68,RP,4,23,21,475,0.368,3,2,35,95,19,18,27,25.0,10.7,25.5,21.6,39.2,27.0,12.2,1.7,25.1,14.3,61.2,22.2,22.666666666666668,21
2024,528.0,Rieleros de Aguascalientes,695411,Jesus Figueroa,1,,9.818181818181818,19,0.25,0.368,0.267,0.635,7.363636363636364,9.818181818181818,0.0,7.363636363636364,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,0.0,2.0,1.0,0.0,0.0,34,9,12,3.0,54.9,24.82,4.789,21.1,15.8,0.0,1.333,0.067,3,0,0,6,0,0,0,3,AGS,50,11,25,16,RP,0,3,4,91,0.2,0,0,3,15,4,3,3,0.0,9.9,26.5,25.0,75.0,0.0,0.0,-5.3,27.5,17.6,57.9,3.2,3.6666666666666665,2
2024,528.0,Rieleros de Aguascalientes,700710,Anthony Herrera,1,,7.2,48,0.389,0.375,0.533,0.908,7.2,2.7,0.9,13.5,2.6666666666666665,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6,0,0.0,3.0,0.0,0.0,0.0,85,15,37,3.0,67.1,17.0,3.542,6.2,16.7,0.021,0.375,0.2,8,3,3,8,2,0,9,4,AGS,114,29,44,29,RP,1,8,3,170,0.333,0,0,15,45,8,8,9,10.0,8.8,17.6,27.0,32.4,32.4,8.1,10.4,25.9,17.1,60.4,10.0,10.0,8
2024,5010.0,Toros de Tijuana,501625,Jose Alvarez,1,0.0,2.3478260869565215,63,0.25,0.274,0.281,0.555,7.0434782608695645,2.934782608695652,0.5869565217391304,7.0434782608695645,2.4,10.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,1,0,1.0,6.0,0.0,0.0,0.0,107,26,46,11.0,68.5,13.89,3.381,7.9,19.0,0.016,0.417,0.07,8,7,3,16,4,0,6,2,TIJ,146,43,62,36,RP,1,12,5,213,0.211,0,0,12,57,4,2,18,8.3,12.2,24.3,26.1,39.1,19.6,15.2,11.1,29.1,16.9,68.3,15.1,15.333333333333334,10
2024,5010.0,Toros de Tijuana,514919,Jesus Pirela,1,0.667,3.532710280373832,155,0.277,0.327,0.308,0.635,5.5514018691588785,3.280373831775701,0.0,7.822429906542056,1.6923076923076923,16.0,8.0,9.0,2.0,4.0,1.0,0.0,8.0,10,0,2.0,17.0,4.0,0.0,0.0,264,62,114,15.0,61.2,15.98,3.677,8.4,14.2,0.0,0.591,0.075,27,3,7,46,5,0,14,12,TIJ,349,86,144,82,RP,0,22,13,570,0.233,6,1,31,133,14,13,32,0.0,10.9,23.5,28.1,50.9,18.4,2.6,5.8,25.3,14.4,55.5,35.2,35.666666666666664,21
2024,5010.0,Toros de Tijuana,518435,Manny Barreda,1,0.333,7.714285714285714,229,0.391,0.423,0.558,0.9810000000000001,7.521428571428572,5.207142857142857,1.7357142857142858,13.114285714285716,1.4444444444444444,0.0,0.0,12.0,3.0,13.0,1.0,0.0,0.0,11,2,6.0,30.0,2.0,0.0,0.0,458,123,162,39.0,60.8,20.72,4.223,11.8,17.0,0.039,0.692,0.213,34,12,12,36,17,1,24,26,TIJ,588,133,247,124,"SP, RP",9,39,27,967,0.345,1,2,68,197,40,37,13,17.6,12.7,26.9,31.5,38.3,22.2,8.0,5.2,25.5,12.8,58.1,46.2,46.666666666666664,46
2024,5010.0,Toros de Tijuana,571616,Matt Dermody,1,0.75,3.4105263157894736,395,0.305,0.305,0.361,0.6659999999999999,8.43157894736842,2.463157894736842,0.6631578947368421,8.336842105263157,3.423076923076923,0.0,0.0,8.0,2.0,3.0,6.0,6.0,0.0,21,0,5.0,49.0,4.0,0.0,2.0,783,191,274,71.0,70.3,15.64,3.762,6.6,22.5,0.018,0.292,0.117,50,36,9,91,17,0,45,26,TIJ,1044,254,444,253,SP,7,89,26,1486,0.244,6,2,88,360,36,32,18,10.4,12.9,24.4,24.5,42.7,19.7,13.1,15.9,29.9,17.0,64.3,95.0,95.0,60
2024,5010.0,Toros de Tijuana,573127,Zac Rosscup,1,0.667,4.25,163,0.34,0.34,0.378,0.718,10.25,4.25,0.75,9.25,2.411764705882353,13.0,3.0,10.0,1.0,15.0,0.0,0.0,2.0,8,0,0.0,16.0,4.0,0.0,0.0,304,80,104,21.0,61.0,19.03,4.202,10.4,25.2,0.018,0.415,0.119,23,14,4,26,4,0,20,13,TIJ,418,77,191,111,"SP, RP",3,41,17,685,0.259,1,1,37,143,17,17,26,11.1,11.7,26.3,26.0,37.5,23.1,13.5,14.7,27.9,16.2,47.2,36.0,36.0,26
2024,5010.0,Toros de Tijuana,606131,Luis Perdomo,1,,0.9642857142857142,34,0.2,0.182,0.156,0.33799999999999997,6.75,0.9642857142857142,0.0,4.821428571428571,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,4.0,0.0,0.0,0.0,65,19,26,5.0,63.9,14.25,3.912,2.9,20.6,0.0,0.143,0.0,5,2,1,13,0,0,2,3,TIJ,85,19,39,20,RP,0,7,1,133,0.156,0,0,5,32,1,1,10,0.0,14.3,29.2,19.2,61.5,11.5,7.7,17.6,29.3,15.0,55.9,9.1,9.333333333333334,5
2024,5010.0,Toros de Tijuana,611093,Silvino Bracho,1,0.5,1.7280000000000002,170,0.264,0.284,0.245,0.5289999999999999,11.664000000000001,4.752000000000001,0.43200000000000005,5.6160000000000005,2.4545454545454546,7.0,0.0,5.0,0.0,1.0,1.0,0.0,9.0,2,1,1.0,16.0,4.0,0.0,0.0,341,115,94,17.0,62.2,16.87,4.135,12.9,31.8,0.012,0.407,0.068,20,19,4,25,1,1,11,13,TIJ,437,109,211,96,RP,2,54,22,703,0.177,0,0,26,147,8,8,44,9.5,16.4,33.7,22.3,40.4,16.0,21.3,18.8,30.0,13.7,64.1,41.2,41.666666666666664,21
2024,5010.0,Toros de Tijuana,621103,Teddy Stankiewicz,1,0.667,4.235294117647059,212,0.291,0.298,0.381,0.679,5.117647058823529,1.2352941176470589,0.5294117647058824,9.0,4.142857142857143,2.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,10,2,8.0,34.0,5.0,0.0,0.0,411,94,172,34.0,67.5,15.8,3.802,3.3,13.7,0.014,0.241,0.119,33,17,9,62,6,0,25,20,TIJ,544,122,221,127,"SP, RP",3,29,7,806,0.263,4,3,51,194,24,20,11,7.7,11.7,22.9,22.7,47.7,19.8,9.9,10.4,27.4,15.8,57.5,51.0,51.0,36
2024,5010.0,Toros de Tijuana,621248,Ralph Garza Jr.,1,0.6,1.2980769230769231,126,0.165,0.208,0.235,0.44299999999999995,7.26923076923077,1.8173076923076925,0.7788461538461539,4.413461538461538,4.0,26.0,7.0,5.0,1.0,2.0,1.0,0.0,12.0,1,0,1.0,17.0,0.0,0.0,1.0,219,53,89,19.0,64.4,13.13,3.611,5.6,22.2,0.024,0.25,0.087,13,9,6,44,2,0,12,3,TIJ,293,75,125,72,RP,3,28,7,455,0.148,2,1,17,115,5,5,41,20.0,11.6,24.2,16.9,52.8,20.2,10.1,16.7,27.5,15.8,59.5,34.2,34.666666666666664,13
2024,5010.0,Toros de Tijuana,623441,Jared Wilson,1,0.714,2.7209302325581395,175,0.274,0.318,0.274,0.5920000000000001,8.162790697674419,4.186046511627907,0.20930232558139536,6.27906976744186,1.95,19.0,8.0,10.0,1.0,8.0,0.0,0.0,8.0,5,1,10.0,32.0,5.0,0.0,0.0,299,87,112,26.0,63.2,15.42,3.789,11.4,22.3,0.006,0.513,0.068,14,14,4,50,4,0,13,13,TIJ,419,111,203,116,RP,1,39,20,663,0.205,4,0,30,146,13,10,46,5.6,13.1,29.1,16.1,56.2,15.2,12.5,10.9,30.6,17.5,63.4,43.0,43.0,23
2024,5010.0,Toros de Tijuana,641995,Roel Ramírez,1,0.0,5.3999999999999995,172,0.342,0.347,0.39,0.737,7.982608695652173,2.817391304347826,0.9391304347826086,10.330434782608695,2.8333333333333335,5.0,0.0,8.0,1.0,1.0,0.0,0.0,31.0,4,0,2.0,30.0,1.0,0.0,0.0,298,66,123,5.0,66.6,16.15,3.599,7.0,19.8,0.023,0.353,0.104,26,16,3,34,7,0,22,15,TIJ,412,110,179,113,RP,4,34,12,619,0.286,3,1,44,154,23,22,41,12.1,10.7,22.1,26.8,39.8,20.3,13.0,12.8,28.9,18.3,64.0,38.1,38.333333333333336,36
