season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%
2024,442.0,Olmecas de Tabasco,661270,Roel Santos,8,CF,87,34.0,33.0,3.0,0,0.359,6.0,1.0,3.0,12.0,321,3.69,4.6,16.1,0.011,0.286,0.127,0.0,0.0,12,138,18,68,5,1,26,7,0,7,10,TAB,1,14,4,79,24,5.3,5.6,13.0,27.9,52.9,11.8,7.4,0.115
2024,442.0,Olmecas de Tabasco,501317,Francisco Peguero,7,LF,307,132.0,118.0,0.0,0,0.33,25.0,5.0,6.0,48.0,1119,3.645,3.9,16.3,0.033,0.24,0.159,4.0,0.0,32,582,111,240,15,7,100,20,2,34,30,TAB,10,50,12,290,86,19.2,9.9,19.1,21.7,54.2,17.1,7.1,0.124
2024,442.0,Olmecas de Tabasco,510548,Jose Heberto Felix,2,C,85,32.0,35.0,3.0,0,0.304,5.0,1.0,3.0,19.0,258,3.035,0.0,11.8,0.024,,0.111,0.0,0.0,11,163,27,74,10,4,26,5,0,8,10,TAB,2,10,0,81,23,12.5,10.5,16.6,21.6,48.6,16.2,13.5,0.118
2024,442.0,Olmecas de Tabasco,511428,Leo Heras,9,RF,185,63.0,70.0,3.0,1,0.359,13.0,2.0,0.0,27.0,761,4.114,11.4,21.6,0.011,0.525,0.12,0.0,0.0,24,331,78,122,14,5,35,8,0,21,15,TAB,2,40,21,158,44,6.2,10.2,23.6,26.2,41.0,21.3,11.5,0.102
2024,442.0,Olmecas de Tabasco,662962,Jasson Atondo,6,SS,277,88.0,108.0,7.0,1,0.3,16.0,1.0,4.0,41.0,987,3.563,5.1,7.9,0.0,0.636,0.071,7.0,0.0,52,448,55,240,12,14,92,14,0,33,23,TAB,0,22,14,254,70,0.0,5.6,12.3,27.5,47.9,19.6,5.0,0.028000000000000004
2024,442.0,Olmecas de Tabasco,678499,Randy Romero,8,CF,305,94.0,90.0,9.0,1,0.338,16.0,3.0,3.0,44.0,1194,3.915,8.9,17.0,0.003,0.519,0.079,2.0,0.0,40,511,93,223,17,10,83,12,0,29,32,TAB,1,52,27,265,73,1.9,7.8,18.2,23.3,51.6,17.5,7.6,0.08100000000000002
2024,442.0,Olmecas de Tabasco,501659,Abraham Almonte,10,DH,366,142.0,128.0,1.0,1,0.3,33.0,2.0,5.0,46.0,1574,4.301,20.2,16.7,0.041,1.213,0.219,3.0,0.0,39,621,132,229,33,10,68,28,0,32,19,TAB,15,61,74,288,79,22.4,8.4,21.3,29.3,38.0,18.3,14.4,-0.035
2024,442.0,Olmecas de Tabasco,608475,Dawel Lugo,5,3B,344,128.0,188.0,4.0,2,0.309,25.0,1.0,14.0,78.0,1142,3.32,2.3,17.2,0.02,0.136,0.119,6.0,1.0,52,689,161,276,21,10,104,26,0,39,24,TAB,7,59,8,329,89,9.0,14.1,23.4,28.3,46.4,17.8,7.6,0.149
2024,442.0,Olmecas de Tabasco,607752,Sam Travis,3,1B,43,13.0,22.0,1.0,0,0.345,3.0,2.0,1.0,7.0,170,3.953,7.0,18.6,0.0,0.375,0.081,1.0,0.0,5,85,13,30,3,1,11,1,0,6,3,TAB,0,8,3,37,10,0.0,7.6,15.3,20.0,46.7,23.3,10.0,0.11599999999999999
2024,442.0,Olmecas de Tabasco,572228,Luke Voit,3,1B,339,154.0,131.0,1.0,3,0.286,33.0,5.0,5.0,40.0,1343,3.962,15.3,22.4,0.068,0.684,0.284,6.0,0.0,49,653,222,206,14,8,60,35,0,21,19,TAB,23,76,52,278,75,27.4,16.5,34.0,40.8,38.3,14.1,6.8,0.07100000000000001
2024,442.0,Olmecas de Tabasco,685834,Michael Baca,X,X,25,8.0,7.0,0.0,0,0.4,2.0,1.0,2.0,3.0,104,4.16,4.0,32.0,0.0,0.125,0.087,0.0,0.0,0,49,16,15,0,0,9,1,0,4,1,TAB,0,8,1,23,6,0.0,15.4,32.7,6.7,66.7,26.7,0.0,0.28
2024,442.0,Olmecas de Tabasco,588751,Adeiny Hechavarría,4,2B,262,98.0,123.0,2.0,1,0.304,23.0,1.0,8.0,37.0,952,3.634,8.0,23.7,0.031,0.339,0.165,3.0,0.0,49,491,119,178,20,2,48,15,2,23,19,TAB,8,62,21,237,59,12.5,12.5,24.2,36.0,37.6,14.0,12.4,0.15699999999999997
2024,442.0,Olmecas de Tabasco,641924,Jacob Nottingham,2,C,45,13.0,21.0,0.0,2,0.333,2.0,0.0,3.0,6.0,171,3.8,13.3,31.1,0.022,0.429,0.108,0.0,0.0,4,70,29,25,1,0,11,4,0,4,1,TAB,1,14,6,37,9,12.5,17.0,41.4,32.0,48.0,16.0,4.0,0.178
2024,442.0,Olmecas de Tabasco,682204,Logan Brown,2,C,23,6.0,9.0,1.0,0,0.313,1.0,1.0,0.0,6.0,76,3.304,0.0,21.7,0.0,,0.048,0.0,0.0,2,42,12,17,0,0,10,2,0,1,2,TAB,0,5,0,21,5,0.0,15.8,28.6,23.5,70.6,5.9,0.0,0.217
2024,442.0,Olmecas de Tabasco,676639,Ryan Grotjohn,4,2B,70,20.0,24.0,0.0,0,0.289,4.0,0.0,0.0,12.0,281,4.014,11.4,22.9,0.014,0.5,0.097,0.0,0.0,10,123,31,46,4,1,17,2,0,5,7,TAB,1,16,8,62,14,8.3,11.0,25.2,26.1,52.2,13.0,8.7,0.115
2024,442.0,Olmecas de Tabasco,546366,Francisco Lugo,X,X,38,10.0,18.0,0.0,0,0.242,2.0,0.0,0.0,7.0,125,3.289,2.6,10.5,0.0,0.25,0.054,0.0,0.0,5,65,12,33,5,2,13,1,0,4,3,TAB,0,4,1,37,8,0.0,9.6,18.5,18.2,48.5,18.2,15.2,0.079
2024,442.0,Olmecas de Tabasco,642736,Domingo Leyba,4,2B,173,48.0,76.0,1.0,1,0.258,10.0,1.0,3.0,24.0,698,4.035,9.8,18.5,0.012,0.531,0.098,0.0,0.0,20,313,72,123,15,10,45,4,0,23,6,TAB,2,32,17,153,33,8.3,10.3,23.0,19.5,41.5,26.8,12.2,0.087
2024,442.0,Olmecas de Tabasco,593528,Jorge Bonifacio,9,RF,143,46.0,80.0,0.0,3,0.213,10.0,3.0,0.0,24.0,602,4.21,13.3,24.5,0.042,0.543,0.195,2.0,0.0,30,299,80,86,14,2,17,9,1,8,5,TAB,6,35,19,118,23,15.4,13.3,26.8,45.3,25.6,11.6,17.4,0.11199999999999999
2024,442.0,Olmecas de Tabasco,621446,Lewis Brinson,7,LF,24,5.0,12.0,0.0,0,0.231,2.0,0.0,2.0,4.0,88,3.667,12.5,33.3,0.0,0.375,0.095,0.0,0.0,1,43,14,13,3,0,6,1,0,2,0,TAB,0,8,3,21,3,0.0,15.9,32.6,15.4,46.2,15.4,23.1,0.20800000000000002
2024,442.0,Olmecas de Tabasco,814028,Emiliano Valencia,X,X,9,1.0,7.0,0.0,0,0.143,0.0,0.0,1.0,4.0,33,3.667,22.2,0.0,0.0,,0.0,0.0,0.0,0,13,0,7,0,0,6,0,0,1,0,TAB,0,0,2,7,1,,0.0,0.0,0.0,85.7,14.3,0.0,-0.222
2024,442.0,Olmecas de Tabasco,571740,Billy Hamilton,8,CF,48,6.0,18.0,0.0,0,0.185,1.0,0.0,0.0,4.0,208,4.333,18.8,25.0,0.0,0.75,0.026,0.0,0.0,5,96,26,27,2,4,11,0,0,1,4,TAB,0,12,9,39,5,0.0,12.5,27.1,18.5,55.6,18.5,7.4,0.062
2024,442.0,Olmecas de Tabasco,456379,Al Alburquerque,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,TAB,0,0,0,0,0,,,,,,,,
2024,442.0,Olmecas de Tabasco,806460,Jacob Barfield,X,X,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,7,7.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,4,2,0,0,0,0,0,0,0,0,TAB,0,1,0,1,0,,28.6,50.0,,,,,1.0
2024,442.0,Olmecas de Tabasco,674671,Robbie Glendinning,3,1B,6,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18,3.0,0.0,33.3,0.0,,0.0,0.0,0.0,1,10,5,4,0,1,2,0,0,0,0,TAB,0,2,0,6,0,0.0,27.8,50.0,25.0,50.0,25.0,0.0,0.333
2024,442.0,Olmecas de Tabasco,643418,Shed Long Jr.,4,2B,6,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,16,2.667,0.0,16.7,0.0,,0.0,0.0,0.0,0,7,1,5,0,0,5,0,0,0,0,TAB,0,1,0,6,0,,6.2,14.3,0.0,100.0,0.0,0.0,0.167
2024,447.0,Algodoneros Union Laguna,657051,Nicholas Torres,9,RF,373,176.0,134.0,0.0,4,0.42,37.0,6.0,6.0,63.0,1506,4.038,11.5,22.8,0.04,0.506,0.209,4.0,0.0,37,705,218,239,7,9,77,42,0,40,27,LAG,15,85,43,320,109,19.0,14.5,30.9,33.1,43.5,20.5,2.9,0.113
2024,447.0,Algodoneros Union Laguna,804107,Albert Lara,6,SS,158,63.0,56.0,4.0,1,0.388,11.0,1.0,4.0,35.0,521,3.297,5.7,13.9,0.006,0.409,0.105,2.0,0.0,21,272,48,126,8,1,48,13,0,16,19,LAG,1,22,9,143,48,2.9,9.2,17.6,27.0,53.2,13.5,6.3,0.08200000000000002
2024,447.0,Algodoneros Union Laguna,542340,Jonathan Villar,5,3B,376,136.0,126.0,8.0,1,0.384,22.0,4.0,9.0,52.0,1411,3.753,9.8,14.9,0.008,0.661,0.092,2.0,0.0,31,666,144,279,15,8,119,24,0,29,53,LAG,3,56,37,326,106,5.5,10.2,21.6,19.7,61.6,13.3,5.4,0.05099999999999999
2024,447.0,Algodoneros Union Laguna,692269,Ramon Mora,6,SS,15,4.0,5.0,0.0,1,0.308,0.0,0.0,1.0,2.0,47,3.133,6.7,6.7,0.0,1.0,0.0,0.0,0.0,7,23,1,13,1,0,1,1,1,1,1,LAG,0,1,1,13,4,0.0,2.1,4.3,61.5,15.4,7.7,15.4,0.0
2024,447.0,Algodoneros Union Laguna,674504,Francisco Hernandez,9,RF,41,15.0,21.0,1.0,0,0.367,3.0,2.0,0.0,6.0,137,3.341,4.9,14.6,0.0,0.333,0.111,0.0,0.0,7,57,7,31,0,2,11,1,0,5,5,LAG,0,6,2,36,11,0.0,5.1,12.3,25.8,51.6,22.6,0.0,0.09699999999999999
2024,447.0,Algodoneros Union Laguna,642707,Allen Córdoba,8,CF,338,115.0,101.0,10.0,3,0.348,22.0,13.0,9.0,45.0,1305,3.861,11.5,13.3,0.012,0.867,0.117,3.0,0.0,43,535,105,241,9,8,98,21,0,28,34,LAG,4,45,39,273,83,6.2,8.0,19.6,26.6,54.8,14.9,3.7,0.018000000000000002
2024,447.0,Algodoneros Union Laguna,594953,Daniel Palka,3,1B,164,78.0,80.0,0.0,4,0.32,16.0,0.0,5.0,28.0,633,3.86,11.6,21.3,0.061,0.543,0.255,1.0,0.0,18,292,82,110,9,3,38,13,0,19,10,LAG,10,35,19,141,42,32.3,13.0,28.1,28.2,43.6,20.0,8.2,0.09699999999999999
2024,447.0,Algodoneros Union Laguna,681944,Dean Nevarez,2,C,162,56.0,53.0,2.0,3,0.378,11.0,2.0,5.0,32.0,639,3.944,6.2,22.2,0.006,0.278,0.09,2.0,0.0,24,286,80,114,3,5,39,14,1,13,15,LAG,1,36,10,145,43,2.6,12.5,28.0,33.3,47.4,15.8,3.5,0.16
2024,447.0,Algodoneros Union Laguna,649955,Hendrik Clementina,10,DH,51,22.0,23.0,0.0,0,0.48,6.0,1.0,0.0,5.0,197,3.863,7.8,39.2,0.02,0.2,0.196,0.0,0.0,3,93,39,26,1,1,8,6,0,3,4,LAG,1,20,4,46,13,11.1,19.8,41.9,34.6,46.2,15.4,3.8,0.314
2024,447.0,Algodoneros Union Laguna,686659,Julian Escobedo,7,LF,191,80.0,76.0,3.0,2,0.322,20.0,3.0,1.0,28.0,768,4.021,12.6,18.3,0.026,0.686,0.226,0.0,0.0,32,334,67,129,10,1,42,14,0,16,14,LAG,5,35,24,159,44,10.9,8.7,20.1,35.7,43.4,13.2,7.8,0.056999999999999995
2024,447.0,Algodoneros Union Laguna,677977,Edgar Robles,8,CF,100,28.0,32.0,1.0,2,0.323,7.0,5.0,2.0,13.0,383,3.83,13.0,16.0,0.0,0.813,0.089,4.0,0.0,14,143,24,66,6,1,24,3,0,7,11,LAG,0,16,13,79,21,0.0,6.3,16.8,25.8,53.0,12.1,9.1,0.03
2024,447.0,Algodoneros Union Laguna,544369,Didi Gregorius,6,SS,318,111.0,143.0,1.0,2,0.279,25.0,7.0,5.0,47.0,1159,3.645,11.6,11.6,0.022,1.0,0.148,4.0,1.0,66,567,119,237,23,11,66,25,0,20,26,LAG,7,37,37,271,71,7.7,10.3,21.0,38.4,38.8,13.1,9.7,0.0
2024,447.0,Algodoneros Union Laguna,571437,Aaron Altherr,7,LF,187,78.0,72.0,0.0,1,0.358,20.0,7.0,1.0,14.0,808,4.321,17.1,31.0,0.048,0.552,0.272,0.0,0.0,17,330,127,90,10,2,23,14,0,14,10,LAG,9,58,32,147,38,29.0,15.7,38.5,34.4,36.7,17.8,11.1,0.13899999999999998
2024,447.0,Algodoneros Union Laguna,570731,Jonathan Schoop,4,2B,340,139.0,140.0,0.0,4,0.285,35.0,7.0,12.0,62.0,1309,3.85,10.6,22.1,0.044,0.48,0.222,2.0,1.0,46,661,196,222,25,13,64,30,0,23,21,LAG,15,75,36,293,74,19.7,15.0,29.7,34.2,38.3,16.2,11.3,0.115
2024,447.0,Algodoneros Union Laguna,668210,Adrian Tovalin,3,1B,202,74.0,75.0,3.0,1,0.305,16.0,5.0,3.0,26.0,788,3.901,5.9,23.8,0.03,0.25,0.16,1.0,0.0,25,403,123,137,9,6,52,9,0,21,15,LAG,6,48,12,181,45,17.6,15.6,30.5,24.8,48.9,19.7,6.6,0.179
2024,447.0,Algodoneros Union Laguna,657261,Darren Seferina,4,2B,70,24.0,42.0,2.0,0,0.35,4.0,0.0,1.0,7.0,255,3.643,10.0,28.6,0.014,0.35,0.148,0.0,1.0,7,117,38,43,5,1,15,4,0,5,6,LAG,1,20,7,61,15,9.1,14.9,32.5,25.6,48.8,14.0,11.6,0.18599999999999997
2024,447.0,Algodoneros Union Laguna,554238,Carlos Franco,3,1B,152,50.0,65.0,0.0,2,0.281,14.0,0.0,5.0,17.0,585,3.849,13.2,21.7,0.02,0.606,0.154,0.0,0.0,22,266,76,99,2,3,42,11,0,8,11,LAG,3,33,20,130,30,9.1,13.0,28.6,33.3,53.5,11.1,2.0,0.08499999999999999
2024,447.0,Algodoneros Union Laguna,500208,Yangervis Solarte,3,1B,83,24.0,49.0,0.0,1,0.219,4.0,0.0,8.0,24.0,306,3.687,10.8,9.6,0.024,1.125,0.11,0.0,1.0,8,143,19,66,11,6,25,2,0,6,8,LAG,2,8,9,73,16,20.0,6.2,13.3,15.2,50.0,18.2,16.7,-0.011999999999999997
2024,447.0,Algodoneros Union Laguna,642299,Alejandro Flores,2,C,98,33.0,50.0,3.0,0,0.254,8.0,1.0,1.0,16.0,385,3.929,11.2,21.4,0.031,0.524,0.181,0.0,0.0,13,188,53,65,12,3,19,5,0,7,6,LAG,3,21,11,83,18,16.7,13.8,28.2,27.7,38.5,15.4,18.5,0.102
2024,447.0,Algodoneros Union Laguna,624645,Julian Leon,2,C,95,26.0,33.0,3.0,1,0.341,6.0,2.0,2.0,13.0,390,4.105,11.6,37.9,0.021,0.306,0.128,0.0,0.0,11,160,68,46,2,0,17,7,1,2,6,LAG,2,36,11,78,16,11.1,17.4,42.5,39.1,50.0,4.3,6.5,0.263
2024,447.0,Algodoneros Union Laguna,808937,Gael Guzman,X,X,11,0.0,6.0,0.0,0,0.0,0.0,0.0,1.0,1.0,44,4.0,9.1,27.3,0.0,0.333,0.0,0.0,0.0,1,27,7,7,0,0,6,0,0,0,0,LAG,0,3,1,10,0,0.0,15.9,25.9,14.3,85.7,0.0,0.0,0.18200000000000002
2024,447.0,Algodoneros Union Laguna,828256,Victor Rodriguez,4,2B,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,2,1,1,0,0,1,0,0,0,0,LAG,0,0,0,1,0,,20.0,50.0,0.0,100.0,0.0,0.0,0.0
2024,447.0,Algodoneros Union Laguna,668954,Curtis Taylor,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,LAG,0,0,0,0,0,,,,,,,,
2024,575.0,Dorados de Chihuahua,676941,Saul Garza,2,C,97,50.0,48.0,1.0,0,0.458,10.0,5.0,3.0,16.0,321,3.309,4.1,24.7,0.041,0.167,0.218,3.0,0.0,11,187,65,64,3,4,15,7,0,13,11,CHI,4,24,4,87,31,22.2,20.2,34.8,28.1,40.6,26.6,4.7,0.206
2024,575.0,Dorados de Chihuahua,593432,Jesus Loya,7,LF,118,47.0,43.0,1.0,2,0.372,6.0,0.0,3.0,18.0,417,3.534,5.9,11.9,0.017,0.5,0.093,1.0,1.0,20,211,44,97,7,5,28,6,0,10,21,CHI,2,14,7,108,37,7.7,10.6,20.9,26.8,50.5,15.5,7.2,0.06
2024,575.0,Dorados de Chihuahua,655996,Cristian Santana,3,1B,179,81.0,65.0,0.0,1,0.389,15.0,2.0,5.0,26.0,648,3.62,4.5,18.4,0.028,0.242,0.149,2.0,1.0,24,317,83,136,4,7,45,11,0,19,26,CHI,5,33,8,168,56,14.3,12.8,26.2,25.7,52.2,19.1,2.9,0.139
2024,575.0,Dorados de Chihuahua,590271,Sebastián Elizalde,9,RF,279,114.0,109.0,1.0,4,0.332,24.0,1.0,7.0,67.0,1066,3.821,10.0,9.3,0.022,1.077,0.147,0.0,1.0,44,464,66,224,26,8,68,18,0,38,22,CHI,6,26,28,245,78,9.7,6.2,14.2,27.7,40.2,20.5,11.6,-0.007000000000000006
2024,575.0,Dorados de Chihuahua,600951,Leobaldo Piña,5,3B,369,139.0,128.0,1.0,2,0.366,27.0,3.0,9.0,60.0,1378,3.734,9.2,13.6,0.005,0.68,0.106,2.0,1.0,55,543,85,282,21,12,90,16,0,43,45,CHI,2,50,34,329,104,2.8,6.2,15.7,25.2,47.9,19.5,7.4,0.04400000000000001
2024,575.0,Dorados de Chihuahua,665890,Seuly Matias,8,CF,79,35.0,29.0,0.0,1,0.4,8.0,4.0,0.0,11.0,295,3.734,8.9,25.3,0.038,0.35,0.209,3.0,0.0,6,147,57,48,0,5,16,3,0,10,8,CHI,3,20,7,67,21,33.3,19.3,38.8,18.8,50.0,31.2,0.0,0.164
2024,575.0,Dorados de Chihuahua,824627,Manny Garcia,9,RF,313,130.0,115.0,3.0,1,0.328,29.0,5.0,8.0,49.0,1062,3.393,4.5,13.1,0.019,0.341,0.152,8.0,0.0,51,592,136,253,17,19,80,18,0,40,28,CHI,6,41,14,290,86,8.7,12.8,23.0,27.3,42.7,23.3,6.7,0.08600000000000001
2024,575.0,Dorados de Chihuahua,650508,Carlos Herrera,6,SS,304,112.0,113.0,6.0,0,0.333,21.0,2.0,5.0,55.0,1014,3.336,5.6,14.5,0.013,0.386,0.111,1.0,1.0,28,515,119,241,23,9,100,14,2,32,33,CHI,4,44,17,279,81,9.5,11.7,23.1,17.4,55.2,17.0,10.4,0.089
2024,575.0,Dorados de Chihuahua,514719,Henry Alejandro Rodriguez,10,DH,135,48.0,65.0,0.0,0,0.34,8.0,0.0,4.0,19.0,518,3.837,8.9,17.8,0.015,0.5,0.106,2.0,0.0,23,259,66,99,5,0,36,5,0,19,11,CHI,2,24,12,123,35,7.1,12.7,25.5,28.3,47.5,19.2,5.1,0.089
2024,575.0,Dorados de Chihuahua,653245,Kristian Delgado,4,2B,161,57.0,58.0,4.0,0,0.333,11.0,3.0,3.0,26.0,606,3.764,7.5,17.4,0.019,0.429,0.12,1.0,0.0,24,271,65,118,9,8,37,8,0,15,17,CHI,3,28,12,142,40,9.4,10.7,24.0,27.1,45.8,19.5,7.6,0.09899999999999999
2024,575.0,Dorados de Chihuahua,681669,Alejandro Rivero,4,2B,192,71.0,74.0,3.0,0,0.395,17.0,7.0,3.0,25.0,714,3.719,4.2,27.6,0.01,0.151,0.126,3.0,0.0,26,349,110,124,9,4,36,7,0,23,19,CHI,2,53,8,174,49,6.1,15.4,31.5,26.6,44.4,21.8,7.3,0.234
2024,575.0,Dorados de Chihuahua,642751,Carlos Martínez,2,C,150,51.0,59.0,1.0,3,0.306,11.0,1.0,9.0,30.0,520,3.467,4.0,13.3,0.007,0.3,0.094,3.0,1.0,36,243,36,123,6,4,39,11,0,11,16,CHI,1,20,6,139,38,2.1,6.9,14.8,38.2,44.7,12.2,4.9,0.093
2024,575.0,Dorados de Chihuahua,656695,J.J. Matijevic,3,1B,124,44.0,59.0,0.0,1,0.337,8.0,2.0,2.0,15.0,480,3.871,8.9,21.0,0.016,0.423,0.127,2.0,0.0,20,229,62,85,2,3,30,8,0,7,15,CHI,2,26,11,110,30,7.1,12.9,27.1,32.9,52.9,11.8,2.4,0.121
2024,575.0,Dorados de Chihuahua,676002,Juan Carlos Negret,7,LF,195,75.0,96.0,0.0,1,0.39,17.0,4.0,0.0,19.0,762,3.908,2.6,32.8,0.021,0.078,0.135,2.0,1.0,25,397,138,122,14,9,24,11,0,20,19,CHI,4,64,5,185,50,11.1,18.1,34.8,29.5,35.2,23.8,11.5,0.302
2024,575.0,Dorados de Chihuahua,665651,Diego Rincones,10,DH,43,12.0,25.0,0.0,0,0.314,1.0,1.0,1.0,6.0,134,3.116,2.3,14.0,0.0,0.167,0.024,0.0,0.0,4,65,18,35,4,2,14,1,0,7,3,CHI,0,6,1,41,11,0.0,13.4,27.7,14.3,48.6,25.7,11.4,0.11700000000000002
2024,575.0,Dorados de Chihuahua,692941,Hector Mora,6,SS,94,31.0,36.0,1.0,0,0.369,7.0,0.0,2.0,15.0,335,3.564,1.1,28.7,0.0,0.037,0.076,3.0,0.0,10,180,51,66,4,1,27,3,0,10,11,CHI,0,27,1,92,24,0.0,15.2,28.3,19.7,57.6,16.7,6.1,0.27599999999999997
2024,575.0,Dorados de Chihuahua,680029,Oziel Flores,4,2B,125,36.0,43.0,3.0,1,0.329,4.0,0.0,3.0,21.0,459,3.672,5.6,23.2,0.008,0.241,0.061,3.0,0.0,12,214,52,89,10,2,36,5,0,11,13,CHI,1,29,7,114,29,5.9,11.3,24.3,19.1,55.1,14.6,11.2,0.17600000000000002
2024,575.0,Dorados de Chihuahua,642487,Jesus Martinez,8,CF,281,85.0,101.0,6.0,1,0.309,16.0,3.0,8.0,38.0,1050,3.737,8.9,18.1,0.007,0.49,0.093,4.0,0.0,23,473,116,202,7,5,105,11,0,22,29,CHI,2,51,25,246,62,5.9,11.0,24.5,16.8,66.3,13.4,3.5,0.092
2024,575.0,Dorados de Chihuahua,666141,Drew Mendoza,5,3B,38,9.0,11.0,0.0,0,0.286,1.0,0.0,1.0,5.0,138,3.632,10.5,15.8,0.0,0.667,0.029,1.0,0.0,2,68,20,28,1,1,16,0,0,6,2,CHI,0,6,4,34,8,0.0,14.5,29.4,7.1,64.3,25.0,3.6,0.053000000000000005
2024,575.0,Dorados de Chihuahua,571531,Sergio Burruel,2,C,120,34.0,47.0,0.0,0,0.291,5.0,0.0,4.0,15.0,487,4.058,10.8,21.7,0.017,0.5,0.084,2.0,0.0,22,228,60,81,6,5,23,4,0,14,7,CHI,2,26,13,107,25,7.7,12.3,26.3,32.1,37.0,23.5,7.4,0.109
2024,575.0,Dorados de Chihuahua,524648,Alejandro Gonzalez,8,CF,31,7.0,18.0,0.0,0,0.375,1.0,2.0,1.0,5.0,121,3.903,9.7,32.3,0.0,0.3,0.038,1.0,0.0,2,58,20,16,2,0,6,0,0,3,3,CHI,0,10,3,26,6,0.0,16.5,34.5,12.5,56.2,18.8,12.5,0.226
2024,575.0,Dorados de Chihuahua,594020,Ricardo Valenzuela,2,C,44,13.0,21.0,0.0,0,0.241,3.0,1.0,5.0,9.0,171,3.886,9.1,20.5,0.023,0.444,0.128,0.0,0.0,9,76,17,30,1,0,12,2,1,3,2,CHI,1,9,4,39,8,9.1,9.9,22.4,36.7,46.7,10.0,6.7,0.11399999999999999
2024,575.0,Dorados de Chihuahua,666137,Khalil Lee,8,CF,15,3.0,8.0,0.0,0,0.167,1.0,0.0,0.0,3.0,66,4.4,13.3,6.7,0.0,2.0,0.077,1.0,0.0,4,30,9,12,1,1,4,2,0,0,0,CHI,0,1,2,13,2,0.0,13.6,30.0,50.0,33.3,8.3,8.3,-0.066
2024,575.0,Dorados de Chihuahua,671495,Channy Ortiz,4,2B,9,1.0,7.0,0.0,0,0.2,0.0,0.0,0.0,1.0,39,4.333,22.2,22.2,0.0,1.0,0.0,0.0,0.0,2,18,2,5,0,0,2,0,0,0,1,CHI,0,2,2,7,1,0.0,5.1,11.1,40.0,60.0,0.0,0.0,0.0
2024,575.0,Dorados de Chihuahua,678405,Hansen Lopez,2,C,42,7.0,16.0,0.0,0,0.278,2.0,1.0,1.0,2.0,171,4.071,11.9,42.9,0.0,0.278,0.056,0.0,0.0,4,91,45,18,3,1,5,1,0,2,2,CHI,0,18,5,36,5,0.0,26.3,49.5,27.8,38.9,16.7,16.7,0.31
2024,575.0,Dorados de Chihuahua,672378,Carlos Pacheco,X,X,28,5.0,24.0,0.0,0,0.214,1.0,0.0,2.0,4.0,122,4.357,3.6,46.4,0.0,0.077,0.074,1.0,0.0,3,60,32,14,3,0,5,1,0,0,2,CHI,0,13,1,27,3,0.0,26.2,53.3,28.6,50.0,0.0,21.4,0.42800000000000005
2024,575.0,Dorados de Chihuahua,572241,David Washington,7,LF,4,0.0,6.0,0.0,0,,0.0,0.0,0.0,0.0,18,4.5,0.0,100.0,0.0,,0.0,0.0,0.0,0,9,7,0,0,0,0,0,0,0,0,CHI,0,4,0,4,0,,38.9,77.8,,,,,1.0
2024,5567.0,El Aguila de Veracruz,622738,Tito Polo,7,LF,96,52.0,44.0,3.0,0,0.5,11.0,6.0,2.0,28.0,341,3.552,4.2,18.8,0.031,0.222,0.217,2.0,0.0,8,182,58,68,4,3,19,7,0,13,14,VER,3,18,4,83,34,20.0,17.0,31.9,22.1,48.5,23.5,5.9,0.146
2024,5567.0,El Aguila de Veracruz,655212,Manuel Orduno,4,2B,6,2.0,2.0,0.0,0,0.5,0.0,1.0,0.0,1.0,25,4.167,0.0,16.7,0.0,,0.0,1.0,0.0,1,12,1,4,0,0,1,0,0,1,1,VER,0,1,0,5,2,0.0,4.0,8.3,25.0,50.0,25.0,0.0,0.167
2024,5567.0,El Aguila de Veracruz,554238,Carlos Franco,5,3B,156,73.0,70.0,0.0,1,0.357,16.0,0.0,1.0,16.0,656,4.205,20.5,19.9,0.058,1.032,0.276,1.0,1.0,26,276,72,93,3,2,23,16,1,8,14,VER,9,31,32,123,39,21.4,11.0,26.1,45.2,39.8,10.8,4.3,-0.005999999999999978
2024,5567.0,El Aguila de Veracruz,624577,Yasiel Puig,9,RF,261,136.0,99.0,0.0,1,0.321,30.0,12.0,7.0,51.0,986,3.778,9.6,16.9,0.069,0.568,0.296,3.0,0.0,34,474,118,180,20,9,47,26,0,22,22,VER,18,44,25,223,70,30.0,12.0,24.9,33.3,38.3,17.2,11.1,0.07300000000000001
